州 3D23 BDA3 U+5DDE
修 3D24 BDA4 U+4FEE
愁 3D25 BDA5 U+6101
拾 3D26 BDA6 U+62FE
秀 3D28 BDA8 U+79C0
秋 3D29 BDA9 U+79CB
終 3D2A BDAA U+7D42
習 3D2C BDAC U+7FD2
臭 3D2D BDAD U+81ED
舟 3D2E BDAE U+821F
衆 3D30 BDB0 U+8846
襲 3D31 BDB1 U+8972
蹴 3D33 BDB3 U+8E74
週 3D35 BDB5 U+9031
酬 3D37 BDB7 U+916C
集 3D38 BDB8 U+96C6
醜 3D39 BDB9 U+919C
住 3D3B BDBB U+4F4F
充 3D3C BDBC U+5145
十 3D3D BDBD U+5341
従 3D3E BDBE U+5F93
柔 3D40 BDC0 U+67D4
汁 3D41 BDC1 U+6C41
渋 3D42 BDC2 U+6E0B
獣 3D43 BDC3 U+7363
縦 3D44 BDC4 U+7E26
重 3D45 BDC5 U+91CD
銃 3D46 BDC6 U+9283
叔 3D47 BDC7 U+53D4
宿 3D49 BDC9 U+5BBF
淑 3D4A BDCA U+6DD1
祝 3D4B BDCB U+795D
縮 3D4C BDCC U+7E2E
粛 3D4D BDCD U+7C9B
塾 3D4E BDCE U+587E
熟 3D4F BDCF U+719F
出 3D50 BDD0 U+51FA
術 3D51 BDD1 U+8853
述 3D52 BDD2 U+8FF0
俊 3D53 BDD3 U+4FCA
春 3D55 BDD5 U+6625
瞬 3D56 BDD6 U+77AC
准 3D5A BDDA U+51C6
循 3D5B BDDB U+5FAA
旬 3D5C BDDC U+65EC
殉 3D5E BDDE U+6B89
準 3D60 BDE0 U+6E96
潤 3D61 BDE1 U+6F64
盾 3D62 BDE2 U+76FE
純 3D63 BDE3 U+7D14
巡 3D64 BDE4 U+5DE1
遵 3D65 BDE5 U+9075
順 3D67 BDE7 U+9806
処 3D68 BDE8 U+51E6
初 3D69 BDE9 U+521D
所 3D6A BDEA U+6240
暑 3D6B BDEB U+6691
庶 3D6E BDEE U+5EB6
緒 3D6F BDEF U+7DD2
署 3D70 BDF0 U+7F72
書 3D71 BDF1 U+66F8
諸 3D74 BDF4 U+8AF8
助 3D75 BDF5 U+52A9
叙 3D76 BDF6 U+53D9
女 3D77 BDF7 U+5973
序 3D78 BDF8 U+5E8F
徐 3D79 BDF9 U+5F90
除 3D7C BDFC U+9664
傷 3D7D BDFD U+50B7
償 3D7E BDFE U+511F
勝 3E21 BEA1 U+52DD
匠 3E22 BEA2 U+5320
升 3E23 BEA3 U+5347
召 3E24 BEA4 U+53EC
商 3E26 BEA6 U+5546
唱 3E27 BEA7 U+5531
奨 3E29 BEA9 U+5968
宵 3E2C BEAC U+5BB5
将 3E2D BEAD U+5C06
小 3E2E BEAE U+5C0F
少 3E2F BEAF U+5C11
尚 3E30 BEB0 U+5C1A
床 3E32 BEB2 U+5E8A
彰 3E34 BEB4 U+5F70
承 3E35 BEB5 U+627F
抄 3E36 BEB6 U+6284
招 3E37 BEB7 U+62DB
掌 3E38 BEB8 U+638C
昇 3E3A BEBA U+6607
昭 3E3C BEBC U+662D
晶 3E3D BEBD U+6676
松 3E3E BEBE U+677E
沼 3E42 BEC2 U+6CBC
消 3E43 BEC3 U+6D88
渉 3E44 BEC4 U+6E09
焼 3E46 BEC6 U+713C
焦 3E47 BEC7 U+7126
照 3E48 BEC8 U+7167
症 3E49 BEC9 U+75C7
省 3E4A BECA U+7701
硝 3E4B BECB U+785D
礁 3E4C BECC U+7901
祥 3E4D BECD U+7965
称 3E4E BECE U+79F0
章 3E4F BECF U+7AE0
笑 3E50 BED0 U+7B11
粧 3E51 BED1 U+7CA7
紹 3E52 BED2 U+7D39
肖 3E53 BED3 U+8096
衝 3E57 BED7 U+885D
訟 3E59 BED9 U+8A1F
証 3E5A BEDA U+8A3C
詔 3E5B BEDB U+8A54
詳 3E5C BEDC U+8A73
象 3E5D BEDD U+8C61
賞 3E5E BEDE U+8CDE
鐘 3E62 BEE2 U+9418
障 3E63 BEE3 U+969C
上 3E65 BEE5 U+4E0A
丈 3E66 BEE6 U+4E08
乗 3E68 BEE8 U+4E57
冗 3E69 BEE9 U+5197
剰 3E6A BEEA U+5270
城 3E6B BEEB U+57CE
場 3E6C BEEC U+5834
壌 3E6D BEED U+58CC
嬢 3E6E BEEE U+5B22
常 3E6F BEEF U+5E38
情 3E70 BEF0 U+60C5
条 3E72 BEF2 U+6761
浄 3E74 BEF4 U+6D44
状 3E75 BEF5 U+72B6
畳 3E76 BEF6 U+7573
蒸 3E78 BEF8 U+84B8
譲 3E79 BEF9 U+8B72
醸 3E7A BEFA U+91B8
錠 3E7B BEFB U+9320
嘱 3E7C BEFC U+5631
飾 3E7E BEFE U+98FE
拭 3F21 BFA1 U+62ED
植 3F22 BFA2 U+690D
殖 3F23 BFA3 U+6B96
織 3F25 BFA5 U+7E54
職 3F26 BFA6 U+8077
色 3F27 BFA7 U+8272
触 3F28 BFA8 U+89E6
食 3F29 BFA9 U+98DF
辱 3F2B BFAB U+8FB1
尻 3F2C BFAC U+5C3B
伸 3F2D BFAD U+4F38
信 3F2E BFAE U+4FE1
侵 3F2F BFAF U+4FB5
唇 3F30 BFB0 U+5507
娠 3F31 BFB1 U+5A20
寝 3F32 BFB2 U+5BDD
審 3F33 BFB3 U+5BE9
心 3F34 BFB4 U+5FC3
慎 3F35 BFB5 U+614E
振 3F36 BFB6 U+632F
新 3F37 BFB7 U+65B0
森 3F39 BFB9 U+68EE
浸 3F3B BFBB U+6D78
深 3F3C BFBC U+6DF1
申 3F3D BFBD U+7533
真 3F3F BFBF U+771F
神 3F40 BFC0 U+795E
紳 3F42 BFC2 U+7D33
臣 3F43 BFC3 U+81E3
芯 3F44 BFC4 U+82AF
薪 3F45 BFC5 U+85AA
親 3F46 BFC6 U+89AA
診 3F47 BFC7 U+8A3A
身 3F48 BFC8 U+8EAB
辛 3F49 BFC9 U+8F9B
進 3F4A BFCA U+9032
針 3F4B BFCB U+91DD
震 3F4C BFCC U+9707
人 3F4D BFCD U+4EBA
仁 3F4E BFCE U+4EC1
刃 3F4F BFCF U+5203
尋 3F52 BFD2 U+5C0B
甚 3F53 BFD3 U+751A
尽 3F54 BFD4 U+5C3D
腎 3F55 BFD5 U+814E
迅 3F57 BFD7 U+8FC5
陣 3F58 BFD8 U+9663
須 3F5C BFDC U+9808
酢 3F5D BFDD U+9162
図 3F5E BFDE U+56F3
吹 3F61 BFE1 U+5439
垂 3F62 BFE2 U+5782
帥 3F63 BFE3 U+5E25
推 3F64 BFE4 U+63A8
水 3F65 BFE5 U+6C34
炊 3F66 BFE6 U+708A
睡 3F67 BFE7 U+7761
粋 3F68 BFE8 U+7C8B
衰 3F6A BFEA U+8870
遂 3F6B BFEB U+9042
酔 3F6C BFEC U+9154
随 3F6F BFEF U+968F
髄 3F71 BFF1 U+9AC4
崇 3F72 BFF2 U+5D07
数 3F74 BFF4 U+6570
枢 3F75 BFF5 U+67A2
据 3F78 BFF8 U+636E
杉 3F79 BFF9 U+6749
裾 3F7E BFFE U+88FE
澄 4021 C0A1 U+6F84
寸 4023 C0A3 U+5BF8
世 4024 C0A4 U+4E16
瀬 4025 C0A5 U+702C
畝 4026 C0A6 U+755D
是 4027 C0A7 U+662F
凄 4028 C0A8 U+51C4
制 4029 C0A9 U+5236
勢 402A C0AA U+52E2
姓 402B C0AB U+59D3
征 402C C0AC U+5F81
性 402D C0AD U+6027
成 402E C0AE U+6210
政 402F C0AF U+653F
整 4030 C0B0 U+6574
星 4031 C0B1 U+661F
晴 4032 C0B2 U+6674
正 4035 C0B5 U+6B63
清 4036 C0B6 U+6E05
牲 4037 C0B7 U+7272
生 4038 C0B8 U+751F
盛 4039 C0B9 U+76DB
精 403A C0BA U+7CBE
聖 403B C0BB U+8056
声 403C C0BC U+58F0
製 403D C0BD U+88FD
西 403E C0BE U+897F
誠 403F C0BF U+8AA0
誓 4040 C0C0 U+8A93
請 4041 C0C1 U+8ACB
逝 4042 C0C2 U+901D
醒 4043 C0C3 U+9192
青 4044 C0C4 U+9752
静 4045 C0C5 U+9759
斉 4046 C0C6 U+6589
税 4047 C0C7 U+7A0E
隻 4049 C0C9 U+96BB
席 404A C0CA U+5E2D
惜 404B C0CB U+60DC
戚 404C C0CC U+621A
斥 404D C0CD U+65A5
昔 404E C0CE U+6614
析 404F C0CF U+6790
石 4050 C0D0 U+77F3
積 4051 C0D1 U+7A4D
籍 4052 C0D2 U+7C4D
績 4053 C0D3 U+7E3E
脊 4054 C0D4 U+810A
責 4055 C0D5 U+8CAC
赤 4056 C0D6 U+8D64
跡 4057 C0D7 U+8DE1
切 405A C0DA U+5207
拙 405B C0DB U+62D9
接 405C C0DC U+63A5
摂 405D C0DD U+6442
折 405E C0DE U+6298
設 405F C0DF U+8A2D
窃 4060 C0E0 U+7A83
節 4061 C0E1 U+7BC0
説 4062 C0E2 U+8AAC
雪 4063 C0E3 U+96EA
絶 4064 C0E4 U+7D76
舌 4065 C0E5 U+820C
仙 4067 C0E7 U+4ED9
先 4068 C0E8 U+5148
千 4069 C0E9 U+5343
占 406A C0EA U+5360
宣 406B C0EB U+5BA3
専 406C C0EC U+5C02
川 406E C0EE U+5DDD
戦 406F C0EF U+6226
扇 4070 C0F0 U+6247
栓 4072 C0F2 U+6813
泉 4074 C0F4 U+6CC9
浅 4075 C0F5 U+6D45
洗 4076 C0F6 U+6D17
染 4077 C0F7 U+67D3
潜 4078 C0F8 U+6F5C
煎 4079 C0F9 U+714E
旋 407B C0FB U+65CB
線 407E C0FE U+7DDA
繊 4121 C1A1 U+7E4A
羨 4122 C1A2 U+7FA8
腺 4123 C1A3 U+817A
船 4125 C1A5 U+8239
薦 4126 C1A6 U+85A6
詮 4127 C1A7 U+8A6E
践 4129 C1A9 U+8DF5
選 412A C1AA U+9078
遷 412B C1AB U+9077
銭 412C C1AC U+92AD
鮮 412F C1AF U+9BAE
前 4130 C1B0 U+524D
善 4131 C1B1 U+5584
漸 4132 C1B2 U+6F38
然 4133 C1B3 U+7136
全 4134 C1B4 U+5168
禅 4135 C1B5 U+7985
繕 4136 C1B6 U+7E55
膳 4137 C1B7 U+81B3
塑 413A C1BA U+5851
措 413C C1BC U+63AA
曽 413E C1BE U+66FD
狙 4140 C1C0 U+72D9
疎 4142 C1C2 U+758E
礎 4143 C1C3 U+790E
祖 4144 C1C4 U+7956
租 4145 C1C5 U+79DF
粗 4146 C1C6 U+7C97
素 4147 C1C7 U+7D20
組 4148 C1C8 U+7D44
訴 414A C1CA U+8A34
阻 414B C1CB U+963B
遡 414C C1CC U+9061
僧 414E C1CE U+50E7
創 414F C1CF U+5275
双 4150 C1D0 U+53CC
倉 4152 C1D2 U+5009
喪 4153 C1D3 U+55AA
壮 4154 C1D4 U+58EE
奏 4155 C1D5 U+594F
爽 4156 C1D6 U+723D
層 4158 C1D8 U+5C64
想 415B C1DB U+60F3
捜 415C C1DC U+635C
掃 415D C1DD U+6383
挿 415E C1DE U+633F
操 4160 C1E0 U+64CD
早 4161 C1E1 U+65E9
曹 4162 C1E2 U+66F9
巣 4163 C1E3 U+5DE3
槽 4165 C1E5 U+69FD
燥 4167 C1E7 U+71E5
争 4168 C1E8 U+4E89
痩 4169 C1E9 U+75E9
相 416A C1EA U+76F8
窓 416B C1EB U+7A93
総 416D C1ED U+7DCF
草 4170 C1F0 U+8349
荘 4171 C1F1 U+8358
葬 4172 C1F2 U+846C
藻 4174 C1F4 U+85FB
装 4175 C1F5 U+88C5
走 4176 C1F6 U+8D70
送 4177 C1F7 U+9001
遭 4178 C1F8 U+906D
霜 417A C1FA U+971C
騒 417B C1FB U+9A12
像 417C C1FC U+50CF
増 417D C1FD U+5897
憎 417E C1FE U+618E
臓 4221 C2A1 U+81D3
蔵 4222 C2A2 U+8535
贈 4223 C2A3 U+8D08
造 4224 C2A4 U+9020
促 4225 C2A5 U+4FC3
側 4226 C2A6 U+5074
則 4227 C2A7 U+5247
即 4228 C2A8 U+5373
息 4229 C2A9 U+606F
捉 422A C2AA U+6349
束 422B C2AB U+675F
測 422C C2AC U+6E2C
足 422D C2AD U+8DB3
速 422E C2AE U+901F
俗 422F C2AF U+4FD7
属 4230 C2B0 U+5C5E
賊 4231 C2B1 U+8CCA
族 4232 C2B2 U+65CF
続 4233 C2B3 U+7D9A
卒 4234 C2B4 U+5352
袖 4235 C2B5 U+8896
存 4238 C2B8 U+5B58
孫 4239 C2B9 U+5B6B
尊 423A C2BA U+5C0A
損 423B C2BB U+640D
村 423C C2BC U+6751
遜 423D C2BD U+905C
他 423E C2BE U+4ED6
多 423F C2BF U+591A
太 4240 C2C0 U+592A
汰 4241 C2C1 U+6C70
唾 4243 C2C3 U+553E
堕 4244 C2C4 U+5815
妥 4245 C2C5 U+59A5
惰 4246 C2C6 U+60F0
打 4247 C2C7 U+6253
駄 424C C2CC U+99C4
体 424E C2CE U+4F53
堆 424F C2CF U+5806
対 4250 C2D0 U+5BFE
耐 4251 C2D1 U+8010
帯 4253 C2D3 U+5E2F
待 4254 C2D4 U+5F85
怠 4255 C2D5 U+6020
態 4256 C2D6 U+614B
戴 4257 C2D7 U+6234
替 4258 C2D8 U+66FF
泰 4259 C2D9 U+6CF0
滞 425A C2DA U+6EDE
胎 425B C2DB U+80CE
袋 425E C2DE U+888B
貸 425F C2DF U+8CB8
退 4260 C2E0 U+9000
逮 4261 C2E1 U+902E
隊 4262 C2E2 U+968A
代 4265 C2E5 U+4EE3
台 4266 C2E6 U+53F0
大 4267 C2E7 U+5927
第 4268 C2E8 U+7B2C
題 426A C2EA U+984C
滝 426C C2EC U+6EDD
卓 426E C2EE U+5353
宅 4270 C2F0 U+5B85
択 4272 C2F2 U+629E
拓 4273 C2F3 U+62D3
沢 4274 C2F4 U+6CA2
濯 4275 C2F5 U+6FEF
託 4277 C2F7 U+8A17
濁 4279 C2F9 U+6FC1
諾 427A C2FA U+8AFE
但 4322 C3A2 U+4F46
達 4323 C3A3 U+9054
奪 4325 C3A5 U+596A
脱 4326 C3A6 U+8131
棚 432A C3AA U+68DA
谷 432B C3AB U+8C37
誰 432F C3AF U+8AB0
丹 4330 C3B0 U+4E39
単 4331 C3B1 U+5358
嘆 4332 C3B2 U+5606
担 4334 C3B4 U+62C5
探 4335 C3B5 U+63A2
旦 4336 C3B6 U+65E6
淡 4338 C3B8 U+6DE1
炭 433A C3BA U+70AD
短 433B C3BB U+77ED
端 433C C3BC U+7AEF
綻 433E C3BE U+7DBB
胆 4340 C3C0 U+80C6
誕 4342 C3C2 U+8A95
鍛 4343 C3C3 U+935B
団 4344 C3C4 U+56E3
壇 4345 C3C5 U+58C7
弾 4346 C3C6 U+5F3E
断 4347 C3C7 U+65AD
暖 4348 C3C8 U+6696
段 434A C3CA U+6BB5
男 434B C3CB U+7537
談 434C C3CC U+8AC7
値 434D C3CD U+5024
知 434E C3CE U+77E5
地 434F C3CF U+5730
恥 4351 C3D1 U+6065
池 4353 C3D3 U+6C60
痴 4354 C3D4 U+75F4
稚 4355 C3D5 U+7A1A
置 4356 C3D6 U+7F6E
致 4357 C3D7 U+81F4
遅 4359 C3D9 U+9045
築 435B C3DB U+7BC9
畜 435C C3DC U+755C
竹 435D C3DD U+7AF9
蓄 435F C3DF U+84C4
逐 4360 C3E0 U+9010
秩 4361 C3E1 U+79E9
窒 4362 C3E2 U+7A92
茶 4363 C3E3 U+8336
嫡 4364 C3E4 U+5AE1
着 4365 C3E5 U+7740
中 4366 C3E6 U+4E2D
仲 4367 C3E7 U+4EF2
宙 4368 C3E8 U+5B99
忠 4369 C3E9 U+5FE0
抽 436A C3EA U+62BD
昼 436B C3EB U+663C
柱 436C C3EC U+67F1
注 436D C3ED U+6CE8
虫 436E C3EE U+866B
衷 436F C3EF U+8877
酎 4371 C3F1 U+914E
鋳 4372 C3F2 U+92F3
駐 4373 C3F3 U+99D0
著 4378 C3F8 U+8457
貯 4379 C3F9 U+8CAF
丁 437A C3FA U+4E01
兆 437B C3FB U+5146
帳 4422 C4A2 U+5E33
庁 4423 C4A3 U+5E81
弔 4424 C4A4 U+5F14
張 4425 C4A5 U+5F35
彫 4426 C4A6 U+5F6B
徴 4427 C4A7 U+5FB4
懲 4428 C4A8 U+61F2
挑 4429 C4A9 U+6311
朝 442B C4AB U+671D
潮 442C C4AC U+6F6E
町 442E C4AE U+753A
眺 442F C4AF U+773A
聴 4430 C4B0 U+8074
腸 4432 C4B2 U+8178
調 4434 C4B4 U+8ABF
超 4436 C4B6 U+8D85
跳 4437 C4B7 U+8DF3
長 4439 C4B9 U+9577
頂 443A C4BA U+9802
鳥 443B C4BB U+9CE5
勅 443C C4BC U+52C5
捗 443D C4BD U+6357
直 443E C4BE U+76F4
朕 443F C4BF U+6715
沈 4440 C4C0 U+6C88
珍 4441 C4C1 U+73CD
賃 4442 C4C2 U+8CC3
鎮 4443 C4C3 U+93AE
陳 4444 C4C4 U+9673
津 4445 C4C5 U+6D25
墜 4446 C4C6 U+589C
椎 4447 C4C7 U+690E
追 4449 C4C9 U+8FFD
痛 444B C4CB U+75DB
通 444C C4CC U+901A
塚 444D C4CD U+585A
漬 4452 C4D2 U+6F2C
潰 4459 C4D9 U+6F70
坪 445A C4DA U+576A
爪 445E C4DE U+722A
釣 4460 C4E0 U+91E3
鶴 4461 C4E1 U+9DB4
亭 4462 C4E2 U+4EAD
低 4463 C4E3 U+4F4E
停 4464 C4E4 U+505C
偵 4465 C4E5 U+5075
貞 4467 C4E7 U+8C9E
呈 4468 C4E8 U+5448
堤 4469 C4E9 U+5824
定 446A C4EA U+5B9A
帝 446B C4EB U+5E1D
底 446C C4EC U+5E95
庭 446D C4ED U+5EAD
廷 446E C4EE U+5EF7
弟 446F C4EF U+5F1F
抵 4471 C4F1 U+62B5
提 4473 C4F3 U+63D0
程 4478 C4F8 U+7A0B
締 4479 C4F9 U+7DE0
艇 447A C4FA U+8247
訂 447B C4FB U+8A02
諦 447C C4FC U+8AE6
逓 447E C4FE U+9013
邸 4521 C5A1 U+90B8
泥 4525 C5A5 U+6CE5
摘 4526 C5A6 U+6458
敵 4528 C5A8 U+6575
滴 4529 C5A9 U+6EF4
的 452A C5AA U+7684
笛 452B C5AB U+7B1B
適 452C C5AC U+9069
溺 452E C5AE U+6EBA
哲 452F C5AF U+54F2
徹 4530 C5B0 U+5FB9
撤 4531 C5B1 U+64A4
迭 4533 C5B3 U+8FED
鉄 4534 C5B4 U+9244
典 4535 C5B5 U+5178
天 4537 C5B7 U+5929
展 4538 C5B8 U+5C55
店 4539 C5B9 U+5E97
添 453A C5BA U+6DFB
貼 453D C5BD U+8CBC
転 453E C5BE U+8EE2
点 4540 C5C0 U+70B9
伝 4541 C5C1 U+4F1D
殿 4542 C5C2 U+6BBF
田 4544 C5C4 U+7530
電 4545 C5C5 U+96FB
吐 4547 C5C7 U+5410
塗 4549 C5C9 U+5857
妬 454A C5CA U+59AC
徒 454C C5CC U+5F92
斗 454D C5CD U+6597
渡 454F C5CF U+6E21
登 4550 C5D0 U+767B
賭 4552 C5D2 U+8CED
途 4553 C5D3 U+9014
都 4554 C5D4 U+90FD
努 4558 C5D8 U+52AA
度 4559 C5D9 U+5EA6
土 455A C5DA U+571F
奴 455B C5DB U+5974
怒 455C C5DC U+6012
倒 455D C5DD U+5012
党 455E C5DE U+515A
冬 455F C5DF U+51AC
凍 4560 C5E0 U+51CD
刀 4561 C5E1 U+5200
唐 4562 C5E2 U+5510
塔 4563 C5E3 U+5854
島 4567 C5E7 U+5CF6
悼 4569 C5E9 U+60BC
投 456A C5EA U+6295
搭 456B C5EB U+642D
東 456C C5EC U+6771
桃 456D C5ED U+6843
棟 456F C5EF U+68DF
盗 4570 C5F0 U+76D7
湯 4572 C5F2 U+6E6F
灯 4574 C5F4 U+706F
当 4576 C5F6 U+5F53
痘 4577 C5F7 U+75D8
等 4579 C5F9 U+7B49
答 457A C5FA U+7B54
筒 457B C5FB U+7B52
糖 457C C5FC U+7CD6
統 457D C5FD U+7D71
到 457E C5FE U+5230
藤 4623 C6A3 U+85E4
討 4624 C6A4 U+8A0E
謄 4625 C6A5 U+8B04
豆 4626 C6A6 U+8C46
踏 4627 C6A7 U+8E0F
逃 4628 C6A8 U+9003
透 4629 C6A9 U+900F
陶 462B C6AB U+9676
頭 462C C6AC U+982D
騰 462D C6AD U+9A30
闘 462E C6AE U+95D8
働 462F C6AF U+50CD
動 4630 C6B0 U+52D5
同 4631 C6B1 U+540C
堂 4632 C6B2 U+5802
導 4633 C6B3 U+5C0E
憧 4634 C6B4 U+61A7
洞 4636 C6B6 U+6D1E
瞳 4637 C6B7 U+77B3
童 4638 C6B8 U+7AE5
胴 4639 C6B9 U+80F4
道 463B C6BB U+9053
銅 463C C6BC U+9285
峠 463D C6BD U+5CE0
匿 463F C6BF U+533F
得 4640 C6C0 U+5F97
徳 4641 C6C1 U+5FB3
特 4643 C6C3 U+7279
督 4644 C6C4 U+7763
篤 4646 C6C6 U+7BE4
毒 4647 C6C7 U+6BD2
独 4648 C6C8 U+72EC
読 4649 C6C9 U+8AAD
栃 464A C6CA U+6803
凸 464C C6CC U+51F8
突 464D C6CD U+7A81
届 464F C6CF U+5C4A
屯 4656 C6D6 U+5C6F
豚 465A C6DA U+8C5A
頓 465C C6DC U+9813
曇 465E C6DE U+66C7
鈍 465F C6DF U+920D
奈 4660 C6E0 U+5948
那 4661 C6E1 U+90A3
内 4662 C6E2 U+5185
謎 4666 C6E6 U+8B0E
鍋 4669 C6E9 U+934B
縄 466C C6EC U+7E04
南 466E C6EE U+5357
軟 4670 C6F0 U+8EDF
難 4671 C6F1 U+96E3
二 4673 C6F3 U+4E8C
尼 4674 C6F4 U+5C3C
弐 4675 C6F5 U+5F10
匂 4677 C6F7 U+5302
肉 4679 C6F9 U+8089
虹 467A C6FA U+8679
日 467C C6FC U+65E5
乳 467D C6FD U+4E73
入 467E C6FE U+5165
如 4721 C7A1 U+5982
尿 4722 C7A2 U+5C3F
任 4724 C7A4 U+4EFB
妊 4725 C7A5 U+598A
忍 4726 C7A6 U+5FCD
認 4727 C7A7 U+8A8D
寧 472B C7AB U+5BE7
猫 472D C7AD U+732B
熱 472E C7AE U+71B1
年 472F C7AF U+5E74
念 4730 C7B0 U+5FF5
捻 4731 C7B1 U+637B
燃 4733 C7B3 U+71C3
粘 4734 C7B4 U+7C98
悩 473A C7BA U+60A9
濃 473B C7BB U+6FC3
納 473C C7BC U+7D0D
能 473D C7BD U+80FD
脳 473E C7BE U+8133
農 4740 C7C0 U+8FB2
把 4744 C7C4 U+628A
覇 4746 C7C6 U+8987
波 4748 C7C8 U+6CE2
派 4749 C7C9 U+6D3E
破 474B C7CB U+7834
婆 474C C7CC U+5A46
罵 474D C7CD U+7F75
馬 474F C7CF U+99AC
俳 4750 C7D0 U+4FF3
廃 4751 C7D1 U+5EC3
拝 4752 C7D2 U+62DD
排 4753 C7D3 U+6392
敗 4754 C7D4 U+6557
杯 4755 C7D5 U+676F
背 4758 C7D8 U+80CC
肺 4759 C7D9 U+80BA
輩 475A C7DA U+8F29
配 475B C7DB U+914D
倍 475C C7DC U+500D
培 475D C7DD U+57F9
媒 475E C7DE U+5A92
梅 475F C7DF U+6885
買 4763 C7E3 U+8CB7
売 4764 C7E4 U+58F2
賠 4765 C7E5 U+8CE0
陪 4766 C7E6 U+966A
伯 476C C7EC U+4F2F
博 476E C7EE U+535A
拍 476F C7EF U+62CD
泊 4771 C7F1 U+6CCA
白 4772 C7F2 U+767D
舶 4775 C7F5 U+8236
薄 4776 C7F6 U+8584
迫 4777 C7F7 U+8FEB
漠 4779 C7F9 U+6F20
爆 477A C7FA U+7206
縛 477B C7FB U+7E1B
麦 477E C7FE U+9EA6
箱 4822 C8A2 U+7BB1
箸 4824 C8A4 U+7BB8
肌 4829 C8A9 U+808C
畑 482A C8AA U+7551
八 482C C8AC U+516B
鉢 482D C8AD U+9262
発 482F C8AF U+767A
髪 4831 C8B1 U+9AEA
伐 4832 C8B2 U+4F10
罰 4833 C8B3 U+7F70
抜 4834 C8B4 U+629C
閥 4836 C8B6 U+95A5
伴 483C C8BC U+4F34
判 483D C8BD U+5224
半 483E C8BE U+534A
反 483F C8BF U+53CD
帆 4841 C8C1 U+5E06
搬 4842 C8C2 U+642C
斑 4843 C8C3 U+6591
板 4844 C8C4 U+677F
氾 4845 C8C5 U+6C3E
汎 4846 C8C6 U+6C4E
版 4847 C8C7 U+7248
犯 4848 C8C8 U+72AF
班 4849 C8C9 U+73ED
畔 484A C8CA U+7554
繁 484B C8CB U+7E41
般 484C C8CC U+822C
藩 484D C8CD U+85E9
販 484E C8CE U+8CA9
範 484F C8CF U+7BC4
煩 4851 C8D1 U+7169
頒 4852 C8D2 U+9812
飯 4853 C8D3 U+98EF
晩 4855 C8D5 U+6669
番 4856 C8D6 U+756A
盤 4857 C8D7 U+76E4
蛮 485A C8DA U+86EE
卑 485C C8DC U+5351
否 485D C8DD U+5426
妃 485E C8DE U+5983
彼 4860 C8E0 U+5F7C
悲 4861 C8E1 U+60B2
扉 4862 C8E2 U+6249
批 4863 C8E3 U+6279
披 4864 C8E4 U+62AB
比 4866 C8E6 U+6BD4
泌 4867 C8E7 U+6CCC
疲 4868 C8E8 U+75B2
皮 4869 C8E9 U+76AE
碑 486A C8EA U+7891
秘 486B C8EB U+79D8
罷 486D C8ED U+7F77
肥 486E C8EE U+80A5
被 486F C8EF U+88AB
費 4871 C8F1 U+8CBB
避 4872 C8F2 U+907F
非 4873 C8F3 U+975E
飛 4874 C8F4 U+98DB
備 4877 C8F7 U+5099
尾 4878 C8F8 U+5C3E
微 4879 C8F9 U+5FAE
眉 487D C8FD U+7709
美 487E C8FE U+7F8E
鼻 4921 C9A1 U+9F3B
匹 4924 C9A4 U+5339
膝 4928 C9A8 U+819D
肘 492A C9AA U+8098
必 492C C9AC U+5FC5
筆 492E C9AE U+7B46
姫 4931 C9B1 U+59EB
媛 4932 C9B2 U+5A9B
百 4934 C9B4 U+767E
俵 4936 C9B6 U+4FF5
標 4938 C9B8 U+6A19
氷 4939 C9B9 U+6C37
漂 493A C9BA U+6F02
票 493C C9BC U+7968
表 493D C9BD U+8868
評 493E C9BE U+8A55
描 4941 C9C1 U+63CF
病 4942 C9C2 U+75C5
秒 4943 C9C3 U+79D2
苗 4944 C9C4 U+82D7
品 494A C9CA U+54C1
浜 494D C9CD U+6D5C
貧 494F C9CF U+8CA7
賓 4950 C9D0 U+8CD3
頻 4951 C9D1 U+983B
敏 4952 C9D2 U+654F
瓶 4953 C9D3 U+74F6
不 4954 C9D4 U+4E0D
付 4955 C9D5 U+4ED8
夫 4957 C9D7 U+592B
婦 4958 C9D8 U+5A66
富 4959 C9D9 U+5BCC
布 495B C9DB U+5E03
府 495C C9DC U+5E9C
怖 495D C9DD U+6016
扶 495E C9DE U+6276
敷 495F C9DF U+6577
普 4961 C9E1 U+666E
浮 4962 C9E2 U+6D6E
父 4963 C9E3 U+7236
符 4964 C9E4 U+7B26
腐 4965 C9E5 U+8150
膚 4966 C9E6 U+819A
譜 4968 C9E8 U+8B5C
負 4969 C9E9 U+8CA0
賦 496A C9EA U+8CE6
赴 496B C9EB U+8D74
阜 496C C9EC U+961C
附 496D C9ED U+9644
侮 496E C9EE U+4FAE
武 4970 C9F0 U+6B66
舞 4971 C9F1 U+821E
部 4974 C9F4 U+90E8
封 4975 C9F5 U+5C01
風 4977 C9F7 U+98A8
伏 497A C9FA U+4F0F
副 497B C9FB U+526F
復 497C C9FC U+5FA9
幅 497D C9FD U+5E45
服 497E C9FE U+670D
福 4A21 CAA1 U+798F
腹 4A22 CAA2 U+8179
複 4A23 CAA3 U+8907
覆 4A24 CAA4 U+8986
払 4A27 CAA7 U+6255
沸 4A28 CAA8 U+6CB8
